report_date,location,location_type,data_field,data_field_code,value,unit
18/06/2016,Colombia-Cundinamarca-Quebradanegra,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Cundinamarca-San_Antonio_Del_Tequendama,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Cundinamarca-San_Francisco,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Cundinamarca-San_Juan_De_Rio_Seco,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Cundinamarca-Tena,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Cundinamarca-Tibacuy,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Cundinamarca-Utica,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Cundinamarca-Vergara,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Cundinamarca-Yacopi,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Choco-Quibdo,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Choco-Bajo_Baudo,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Choco-Lloro,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Choco-Tado,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Choco-Unguia,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Huila-Oporapa,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Guajira-Unknown,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Magdalena-Unknown,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Magdalena-Chibolo,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Magdalena-San_Sebastian_De_Buenavista,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Magdalena-Santa_Ana,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Meta-Cabuyaro,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Meta-Mapiripan,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Meta-Uribe,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Meta-San_Juan_De_Arama,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Narino-Santa_Barbara,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Norte_Santander-Convencion,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Norte_Santander-El_Tarra,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Norte_Santander-La_Playa,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Norte_Santander-Teorama,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Norte_Santander-Villa_Caro,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Quindio-Circasia,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Quindio-Quimbaya,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Risaralda-Apia,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Risaralda-Mistrato,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Risaralda-Pueblo_Rico,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Risaralda-Santa_Rosa_De_Cabal,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Risaralda-Santuario,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Santander-Barichara,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Santander-Charala,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Santander-La_Paz,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Santander-Matanza,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Santander-Puerto_Parra,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Santander-Puerto_Wilches,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Santander-Suaita,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Santander-Sucre,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Santander-Valle_De_San_Jose,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Sucre-Corozal,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Sucre-La_Union,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Sucre-Morroa,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Sucre-San_Juan_De_Betulia,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Sucre-San_Onofre,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Tolima-Alpujarra,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Tolima-Alvarado,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Tolima-Anzoategui,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Tolima-Armero_(Guayabal),municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Tolima-Ataco,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Tolima-Chaparral,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Tolima-Ortega,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Tolima-San_Antonio,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Tolima-Valle_De_San_Juan,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Valle_Del_Cauca-Argelia,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Valle_Del_Cauca-Dagua,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Valle_Del_Cauca-La_Union,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Valle_Del_Cauca-Ulloa,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Valle_Del_Cauca-Vijes,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Arauca-Tame,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Casanare-Aguazul,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Casanare-Chameza,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Casanare-La_Salina,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Casanare-Villanueva,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Guaviare-Calamar,municipality,zika_confirmed_laboratory,CO0001,1,cases
18/06/2016,Colombia-Antioquia-Heliconia,municipality,zika_suspected_clinic,CO0004,1,cases
18/06/2016,Colombia-Antioquia-Rionegro,municipality,zika_suspected_clinic,CO0004,1,cases
18/06/2016,Colombia-Antioquia-Yolombo,municipality,zika_suspected_clinic,CO0004,1,cases
18/06/2016,Colombia-Bolivar-Clemencia,municipality,zika_suspected_clinic,CO0004,1,cases
18/06/2016,Colombia-Bolivar-Maria_La_Baja,municipality,zika_suspected_clinic,CO0004,1,cases
18/06/2016,Colombia-Bolivar-Rio_Viejo,municipality,zika_suspected_clinic,CO0004,1,cases
18/06/2016,Colombia-Boyaca-Garagoa,municipality,zika_suspected_clinic,CO0004,1,cases
18/06/2016,Colombia-Boyaca-Maripi,municipality,zika_suspected_clinic,CO0004,1,cases
18/06/2016,Colombia-Caldas-Filadelfia,municipality,zika_suspected_clinic,CO0004,1,cases
18/06/2016,Colombia-Caldas-Norcasia,municipality,zika_suspected_clinic,CO0004,1,cases
18/06/2016,Colombia-Cauca-Guapi,municipality,zika_suspected_clinic,CO0004,1,cases
18/06/2016,Colombia-Magdalena-Chibolo,municipality,zika_suspected_clinic,CO0004,1,cases
18/06/2016,Colombia-Narino-Barbacoas,municipality,zika_suspected_clinic,CO0004,1,cases
18/06/2016,Colombia-Risaralda-Mistrato,municipality,zika_suspected_clinic,CO0004,1,cases
18/06/2016,Colombia-Santander-La_Paz,municipality,zika_suspected_clinic,CO0004,1,cases
18/06/2016,Colombia-Santander-Puerto_Parra,municipality,zika_suspected_clinic,CO0004,1,cases
18/06/2016,Colombia-Santander-San_Jose_De_Miranda,municipality,zika_suspected_clinic,CO0004,1,cases
18/06/2016,Colombia-Antioquia-Anza,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Antioquia-Argelia,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Antioquia-Belmira,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Antioquia-Caracoli,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Antioquia-Heliconia,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Antioquia-Ituango,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Antioquia-La_Union,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Antioquia-Liborina,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Antioquia-Marinilla,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Antioquia-Montebello,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Antioquia-Murindo,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Antioquia-Pe??ol,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Antioquia-Peque,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Antioquia-Salgar,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Antioquia-Santa_Barbara,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Antioquia-Santo_Domingo,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Antioquia-Toledo,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Antioquia-Venecia,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Bolivar-Margarita,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Bolivar-Regidor,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Bolivar-San_Fernando,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Bolivar-San_Martin_De_Loba,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Bolivar-Santa_Catalina,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Bolivar-Soplaviento,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Boyaca-Belen,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Boyaca-Beteitiva,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Boyaca-Chiquinquira,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Boyaca-Coper,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Boyaca-Duitama,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Boyaca-Guateque,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Boyaca-La_Uvita,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Boyaca-Macanal,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Boyaca-Pauna,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Boyaca-Socota,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Boyaca-Sogamoso,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Boyaca-Sutamarchan,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Boyaca-Sutatenza,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Boyaca-Tibasosa,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Caldas-Pacora,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Caldas-San_Jose,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Cauca-Almaguer,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Cauca-Caldono,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Cauca-El_Tambo,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Cauca-La_Sierra,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Cauca-Piamonte,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Cauca-Timbio,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Cesar-Chimichagua,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Cundinamarca-Bituima,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Cundinamarca-Cabrera,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Cundinamarca-Chipaque,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Cundinamarca-Choachi,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Cundinamarca-Gachala,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Cundinamarca-Gacheta,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Cundinamarca-La_Calera,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Cundinamarca-Macheta,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Cundinamarca-Venecia,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Cundinamarca-Quetame,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Cundinamarca-Sesquile,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Cundinamarca-Une,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Choco-Certegui,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Choco-Condoto,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Choco-Medio_Baudo,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Magdalena-Cerro_San_Antonio,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Meta-San_Juanito,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Narino-Alban,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Narino-Buesaco,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Narino-El_Rosario,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Narino-Guaitarilla,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Narino-Ipiales,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Narino-La_Tola,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Narino-Francisco_Pizarro,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Narino-Policarpa,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Narino-Providencia,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Narino-Puerres,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Narino-Sandona,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Narino-San_Lorenzo,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Narino-San_Pablo,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Narino-San_Pedro_De_Cartago,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Narino-Yacuanquer,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Norte_Santander-Chitaga,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Quindio-Buenavista,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Quindio-Cordoba,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Santander-Coromoro,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Santander-Gambita,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Santander-Jesus_Maria,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Santander-Molagavita,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Santander-Santa_Helena_Del_Opon,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Santander-Tona,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Tolima-Anzoategui,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Tolima-Herveo,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Tolima-Santa_Isabel,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Valle_Del_Cauca-El_Dovio,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Casanare-Sacama,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Guaviare-Miraflores,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Colombia-Vichada-Unknown,municipality,zika_suspected,CO0003,1,cases
18/06/2016,Mexico-Quintana_Roo,state,weekly_zika_confirmed,MX0001,1,cases
18/06/2016,Mexico-Veracruz_de_Ignacio_de_la_Llave,state,weekly_zika_confirmed,MX0001,1,cases
18/06/2016,Mexico-Colima,state,yearly_cumulative_female,MX0002,1,cases
18/06/2016,Mexico-Nayarit,state,yearly_cumulative_female,MX0002,1,cases
18/06/2016,Mexico-Nuevo_Leon,state,yearly_cumulative_female,MX0002,1,cases
18/06/2016,Mexico-Quintana_Roo,state,yearly_cumulative_female,MX0002,1,cases
18/06/2016,Mexico-Sinaloa,state,yearly_cumulative_male,MX0003,1,cases
15/06/2016,United_States-Puerto_Rico,territory,zika_reported_local,US0002,1386,cases
15/06/2016,Ecuador,country,total_zika_confirmed_cumulative,EC0002,275,cases
15/06/2016,United_States-New_York,state,zika_reported_travel,US0001,174,cases
15/06/2016,United_States-Florida,state,zika_reported_travel,US0001,141,cases
15/06/2016,Ecuador-Manabi-Portoviejo,county,total_zika_confirmed_autochthonous,EC0003,115,cases
15/06/2016,Ecuador,country,total_zika_confirmed_ages_20-49yrs_F,EC0016,107,cases
15/06/2016,United_States-California,state,zika_reported_travel,US0001,48,cases
15/06/2016,Ecuador,country,total_zika_confirmed_ages_20-49yrs_M,EC0017,44,cases
15/06/2016,United_States-Texas,state,zika_reported_travel,US0001,42,cases
15/06/2016,Ecuador-Esmeraldas-Esmeraldas,county,total_zika_confirmed_autochthonous,EC0003,34,cases
15/06/2016,Ecuador-Manabi-Manta,county,total_zika_confirmed_autochthonous,EC0003,29,cases
15/06/2016,United_States-American_Samoa,territory,zika_reported_local,US0002,29,cases
15/06/2016,United_States-Massachusetts,state,zika_reported_travel,US0001,27,cases
15/06/2016,United_States-Virginia,state,zika_reported_travel,US0001,26,cases
15/06/2016,Ecuador,country,total_zika_confirmed_ages_50-64yrs_F,EC0018,25,cases
15/06/2016,United_States-Maryland,state,zika_reported_travel,US0001,25,cases
15/06/2016,Ecuador,county,total_zika_confirmed_pregnant,EC0005,24,cases
15/06/2016,United_States-Pennsylvania,territory,zika_reported_travel,US0001,23,cases
15/06/2016,United_States-US_Virgin_Islands,territory,zika_reported_local,US0002,21,cases
15/06/2016,Ecuador-Guayas-Guayaquil,county,total_zika_confirmed_autochthonous,EC0003,20,cases
15/06/2016,United_States-Georgia,state,zika_reported_travel,US0001,20,cases
15/06/2016,United_States-Illinois,state,zika_reported_travel,US0001,19,cases
15/06/2016,United_States-Minnesota,state,zika_reported_travel,US0001,19,cases
15/06/2016,United_States-New_Jersey,state,zika_reported_travel,US0001,17,cases
15/06/2016,Ecuador,country,total_zika_confirmed_ages_15-19yrs_F,EC0014,16,cases
15/06/2016,Ecuador-Pichincha-Quito,county,total_zika_confirmed_imported,EC0004,15,cases
15/06/2016,Ecuador,country,total_zika_confirmed_ages_10-14yrs_F,EC0012,15,cases
15/06/2016,United_States-North_Carolina,state,zika_reported_travel,US0001,15,cases
15/06/2016,United_States-Ohio,state,zika_reported_travel,US0001,14,cases
15/06/2016,Ecuador-Manabi,province,total_zika_confirmed_pregnant,EC0005,13,cases
15/06/2016,Ecuador,country,total_zika_confirmed_ages_50-64yrs_M,EC0019,12,cases
15/06/2016,Ecuador,country,total_zika_confirmed_ages_15-19yrs_M,EC0015,11,cases
15/06/2016,Ecuador-Pichincha-Quito,county,total_zika_confirmed_autochthonous,EC0003,10,cases
15/06/2016,Ecuador,country,total_zika_confirmed_ages_5-9yrs_M,EC0011,10,cases
15/06/2016,United_States-Hawaii,state,zika_reported_travel,US0001,10,cases
